hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 5543.63, 5777.64, 5482.59, 0, 224.13, 233.593, 221.661, 11.6478
0, 0.00000, 5558.89, 5793.17, 5497.62, 0, 224.064, 233.508, 221.593, 11.6469
0, 0.00000, 5574.29, 5808.84, 5512.8, 0, 223.996, 233.423, 221.525, 11.6461
0, 0.00000, 5589.83, 5824.67, 5528.13, 0, 223.929, 233.338, 221.456, 11.6452
0, 0.00000, 5605.38, 5840.48, 5543.44, 0, 223.861, 233.252, 221.387, 11.6444
0, 0.00000, 5621.06, 5856.45, 5558.91, 0, 223.794, 233.167, 221.318, 11.6436
0, 0.00000, 5636.9, 5872.56, 5574.52, 0, 223.726, 233.08, 221.248, 11.6428
0, 0.00000, 5652.73, 5888.67, 5590.12, 0, 223.658, 232.994, 221.179, 11.642
0, 0.00000, 5668.56, 5904.77, 5605.73, 0, 223.59, 232.909, 221.111, 11.6412
0, 0.00000, 5684.69, 5921.17, 5621.62, 0, 223.522, 232.821, 221.041, 11.6404
0, 0.00000, 5700.81, 5937.56, 5637.51, 0, 223.453, 232.735, 220.971, 11.6396
0, 0.00000, 5716.93, 5953.95, 5653.4, 0, 223.385, 232.648, 220.902, 11.6388
0, 0.00000, 5733.2, 5970.49, 5669.43, 0, 223.317, 232.561, 220.832, 11.6381
0, 0.00000, 5749.61, 5987.17, 5685.61, 0, 223.248, 232.474, 220.762, 11.6373
0, 0.00000, 5766.17, 6004, 5701.93, 0, 223.179, 232.386, 220.692, 11.6366
0, 0.00000, 5782.73, 6020.83, 5718.25, 0, 223.111, 232.299, 220.622, 11.6358
0, 0.00000, 5799.43, 6037.8, 5734.71, 0, 223.042, 232.211, 220.551, 11.6351
0, 0.00000, 5816.13, 6054.77, 5751.17, 0, 222.973, 232.123, 220.481, 11.6344
0, 0.00000, 5832.98, 6071.88, 5767.78, 0, 222.904, 232.035, 220.411, 11.6337
0, 0.00000, 5849.97, 6089.14, 5784.52, 0, 222.835, 231.946, 220.34, 11.633
0, 0.00000, 5867.11, 6106.55, 5801.42, 0, 222.765, 231.857, 220.269, 11.6323
0, 0.00000, 5884.25, 6123.95, 5818.31, 0, 222.696, 231.769, 220.199, 11.6316
0, 0.00000, 5901.53, 6141.5, 5835.34, 0, 222.626, 231.68, 220.128, 11.631
0, 0.00000, 5918.81, 6159.04, 5852.38, 0, 222.557, 231.591, 220.057, 11.6303
0, 0.00000, 5936.24, 6176.73, 5869.55, 0, 222.487, 231.502, 219.987, 11.6297
0, 0.00000, 5953.81, 6194.57, 5886.87, 0, 222.417, 231.413, 219.915, 11.629
0, 0.00000, 5971.54, 6212.55, 5904.34, 0, 222.347, 231.323, 219.844, 11.6284
0, 0.00000, 5989.25, 6230.52, 5921.8, 0, 222.278, 231.233, 219.773, 11.6278
0, 0.00000, 6007.12, 6248.65, 5939.41, 0, 222.208, 231.143, 219.702, 11.6272
0, 0.00000, 6025.13, 6266.92, 5957.17, 0, 222.137, 231.053, 219.63, 11.6266
0, 0.00000, 6043.29, 6285.33, 5975.06, 0, 222.067, 230.963, 219.558, 11.6261
0, 0.00000, 6061.45, 6303.75, 5992.96, 0, 221.997, 230.872, 219.487, 11.6255
0, 0.00000, 6079.75, 6322.3, 6011, 0, 221.927, 230.782, 219.416, 11.625
0, 0.00000, 6098.2, 6341.01, 6029.18, 0, 221.856, 230.691, 219.344, 11.6244
0, 0.00000, 6116.8, 6359.86, 6047.51, 0, 221.785, 230.6, 219.272, 11.6239
0, 0.00000, 6135.4, 6378.7, 6065.84, 0, 221.715, 230.509, 219.2, 11.6234
0, 0.00000, 6154.14, 6397.69, 6084.31, 0, 221.645, 230.418, 219.128, 11.6229
0, 0.00000, 6173.03, 6416.83, 6102.93, 0, 221.574, 230.326, 219.056, 11.6225
0, 0.00000, 6192.07, 6436.11, 6121.69, 0, 221.503, 230.235, 218.984, 11.622
0, 0.00000, 6211.1, 6455.39, 6140.45, 0, 221.433, 230.143, 218.913, 11.6216
0, 0.00000, 6230.28, 6474.82, 6159.36, 0, 221.362, 230.052, 218.841, 11.6212
0, 0.00000, 6325.17, 8644.38, 5996.99, 0, 223.973, 204.925, 212.35, 31.7614
0, 0.00000, 6344.62, 8666.79, 6015.29, 0, 223.883, 204.734, 212.259, 31.8658
0, 0.00000, 6364.23, 8689.52, 6033.73, 0, 223.802, 204.564, 212.177, 31.931
0, 0.00000, 6383.99, 8712.4, 6052.31, 0, 223.721, 204.394, 212.095, 31.997
0, 0.00000, 6403.74, 8735.25, 6070.89, 0, 223.641, 204.224, 212.014, 32.0629
0, 0.00000, 6423.63, 8758.17, 6089.61, 0, 223.559, 204.053, 211.932, 32.1287
0, 0.00000, 6443.65, 8781.21, 6108.46, 0, 223.477, 203.879, 211.85, 32.1951
0, 0.00000, 6463.81, 8804.39, 6127.46, 0, 223.395, 203.705, 211.769, 32.262
0, 0.00000, 8599.03, 8491.46, 6213.9, 0, 198.279, 195.772, 214.014, 35.0114
0, 0.00000, 8621.99, 8513.28, 6232.93, 0, 198.095, 195.597, 213.91, 35.0793
0, 0.00000, 8645.44, 8535.21, 6252.27, 0, 197.933, 195.409, 213.817, 35.1477
0, 0.00000, 8668.86, 8557.1, 6271.6, 0, 197.772, 195.222, 213.724, 35.2161
0, 0.00000, 8692.59, 8579.29, 6291.19, 0, 197.61, 195.033, 213.631, 35.2855
0, 0.00000, 8716.29, 8601.44, 6310.78, 0, 197.447, 194.845, 213.538, 35.3549
0, 0.00000, 8740.13, 8623.72, 6330.51, 0, 197.284, 194.656, 213.444, 35.4247
0, 0.00000, 8764.1, 8646.13, 6350.36, 0, 197.12, 194.466, 213.351, 35.495
0, 0.00000, 8788.21, 8668.66, 6370.35, 0, 196.956, 194.276, 213.257, 35.5658
0, 0.00000, 8812.46, 8691.31, 6390.45, 0, 196.791, 194.085, 213.162, 35.6367
0, 0.00000, 8836.84, 8714.06, 6410.64, 0, 196.625, 193.892, 213.065, 35.708
0, 0.00000, 8861.18, 8736.79, 6430.82, 0, 196.459, 193.701, 212.969, 35.7794
0, 0.00000, 8885.83, 8759.79, 6451.28, 0, 196.292, 193.507, 212.873, 35.8518
0, 0.00000, 8910.62, 8782.92, 6471.86, 0, 196.124, 193.313, 212.776, 35.9247
0, 0.00000, 8619.03, 8880.37, 8580.78, 0, 189.02, 194.773, 188.191, 10.7812
0, 0.00000, 8642.61, 8903.44, 8604.23, 0, 188.844, 194.543, 188.004, 10.7329
0, 0.00000, 8666.08, 8926.87, 8628.02, 0, 188.662, 194.339, 187.832, 10.731
0, 0.00000, 8689.52, 8950.26, 8651.78, 0, 188.481, 194.137, 187.661, 10.7294
0, 0.00000, 8713.23, 8973.93, 8675.82, 0, 188.298, 193.932, 187.488, 10.7278
0, 0.00000, 8737.06, 8997.71, 8699.99, 0, 188.115, 193.726, 187.315, 10.7263
0, 0.00000, 8760.86, 9021.45, 8724.13, 0, 187.932, 193.521, 187.142, 10.7247
0, 0.00000, 8784.93, 9045.46, 8748.55, 0, 187.747, 193.315, 186.968, 10.7232
0, 0.00000, 8809.11, 9069.58, 8773.1, 0, 187.562, 193.107, 186.793, 10.7216
0, 0.00000, 8833.26, 9093.67, 8797.61, 0, 187.377, 192.901, 186.619, 10.7201
0, 0.00000, 8857.69, 9118.02, 8822.4, 0, 187.191, 192.692, 186.443, 10.7186
0, 0.00000, 8882.22, 9142.49, 8847.32, 0, 187.004, 192.483, 186.267, 10.717
0, 0.00000, 8906.88, 9167.07, 8872.36, 0, 186.816, 192.273, 186.09, 10.7155
0, 0.00000, 8931.65, 9191.76, 8897.52, 0, 186.628, 192.063, 185.913, 10.714
0, 0.00000, 8956.53, 9216.56, 8922.8, 0, 186.44, 191.852, 185.736, 10.7125
0, 0.00000, 8981.53, 9241.47, 8948.21, 0, 186.251, 191.641, 185.558, 10.711
0, 0.00000, 9006.8, 9266.65, 8973.89, 0, 186.06, 191.428, 185.378, 10.7095
0, 0.00000, 9032.02, 9291.78, 8999.54, 0, 185.87, 191.215, 185.2, 10.708
0, 0.00000, 9057.52, 9317.18, 9025.46, 0, 185.679, 191.001, 185.019, 10.7065
0, 0.00000, 9083.12, 9342.68, 9051.51, 0, 185.487, 190.786, 184.839, 10.705
0, 0.00000, 9108.84, 9368.3, 9077.67, 0, 185.294, 190.571, 184.658, 10.7036
0, 0.00000, 9134.67, 9394.02, 9103.96, 0, 185.101, 190.356, 184.477, 10.7021
0, 0.00000, 9160.61, 9419.85, 9130.36, 0, 184.908, 190.14, 184.295, 10.7007
0, 0.00000, 9186.66, 9445.79, 9156.88, 0, 184.714, 189.923, 184.113, 10.6993
0, 0.00000, 9212.98, 9471.98, 9183.68, 0, 184.519, 189.705, 183.93, 10.6978
0, 0.00000, 9239.4, 9498.28, 9210.59, 0, 184.323, 189.487, 183.746, 10.6964
0, 0.00000, 9265.94, 9524.69, 9237.62, 0, 184.127, 189.268, 183.562, 10.695
0, 0.00000, 9292.58, 9551.2, 9264.77, 0, 183.93, 189.049, 183.378, 10.6937
0, 0.00000, 9319.33, 9577.82, 9292.04, 0, 183.734, 188.829, 183.193, 10.6923
0, 0.00000, 9346.34, 9604.69, 9319.58, 0, 183.535, 188.608, 183.008, 10.6909
0, 0.00000, 9373.46, 9631.67, 9347.23, 0, 183.337, 188.386, 182.822, 10.6896
0, 0.00000, 9400.69, 9658.74, 9375, 0, 183.138, 188.165, 182.635, 10.6883
0, 0.00000, 9428.17, 9686.07, 9403.04, 0, 182.938, 187.941, 182.448, 10.6869
0, 0.00000, 9455.75, 9713.51, 9431.2, 0, 182.737, 187.718, 182.26, 10.6856
0, 0.00000, 9483.45, 9741.04, 9459.47, 0, 182.536, 187.494, 182.073, 10.6844
0, 0.00000, 9511.25, 9768.68, 9487.86, 0, 182.335, 187.27, 181.885, 10.6831
0, 0.00000, 9539.3, 9796.56, 9516.51, 0, 182.133, 187.044, 181.696, 10.6818
0, 0.00000, 9567.46, 9824.55, 9545.28, 0, 181.93, 186.818, 181.506, 10.6806
0, 0.00000, 9595.73, 9852.64, 9574.16, 0, 181.728, 186.592, 181.317, 10.6794
0, 0.00000, 9624.24, 9880.97, 9603.31, 0, 181.524, 186.365, 181.126, 10.6782
0, 0.00000, 9652.86, 9909.4, 9632.57, 0, 181.319, 186.137, 180.936, 10.677
0, 0.00000, 9681.59, 9937.94, 9661.95, 0, 181.115, 185.91, 180.745, 10.6759
0, 0.00000, 9710.56, 9966.71, 9691.58, 0, 180.909, 185.681, 180.553, 10.6748
0, 0.00000, 9739.64, 9995.59, 9721.34, 0, 180.704, 185.451, 180.362, 10.6737
0, 0.00000, 9768.96, 10024.7, 9751.36, 0, 180.497, 185.221, 180.169, 10.6726
0, 0.00000, 9798.39, 10053.9, 9781.49, 0, 180.29, 184.991, 179.976, 10.6715
0, 0.00000, 9827.92, 10083.2, 9811.73, 0, 180.082, 184.76, 179.783, 10.6705
0, 0.00000, 9857.7, 10112.8, 9842.24, 0, 179.874, 184.528, 179.59, 10.6695
0, 0.00000, 9887.72, 10142.6, 9873, 0, 179.665, 184.295, 179.395, 10.6685
0, 0.00000, 9917.7, 10172.4, 9903.73, 0, 179.457, 184.064, 179.202, 10.6676
0, 0.00000, 9948.07, 10202.5, 9934.88, 0, 179.246, 183.829, 179.006, 10.6666
0, 0.00000, 9978.4, 10232.6, 9965.98, 0, 179.037, 183.596, 178.812, 10.6658
0, 0.00000, 10009.1, 10263.1, 9997.5, 0, 178.825, 183.361, 178.616, 10.6649
0, 0.00000, 10039.8, 10293.5, 10029, 0, 178.615, 183.127, 178.42, 10.6641
0, 0.00000, 10070.8, 10324.3, 10060.9, 0, 178.403, 182.891, 178.224, 10.6633
0, 0.00000, 10101.9, 10355, 10092.7, 0, 178.191, 182.656, 178.028, 10.6625
0, 0.00000, 10133.3, 10386.2, 10125, 0, 177.978, 182.419, 177.83, 10.6618
0, 0.00000, 10164.8, 10417.4, 10157.3, 0, 177.765, 182.183, 177.633, 10.6611
0, 0.00000, 10196.4, 10448.7, 10189.8, 0, 177.552, 181.946, 177.436, 10.6605
0, 0.00000, 10228.2, 10480.3, 10222.6, 0, 177.338, 181.708, 177.238, 10.6598
0, 0.00000, 10260.3, 10512.1, 10255.6, 0, 177.124, 181.47, 177.04, 10.6593
0, 0.00000, 10292.5, 10544, 10288.7, 0, 176.909, 181.231, 176.842, 10.6587
0, 0.00000, 10324.9, 10576.1, 10322.1, 0, 176.694, 180.992, 176.643, 10.6583
0, 0.00000, 10357.4, 10608.3, 10355.6, 0, 176.479, 180.753, 176.445, 10.6578
0, 0.00000, 10390.2, 10640.8, 10389.3, 0, 176.263, 180.514, 176.246, 10.6574
0, 0.00000, 10423.2, 10673.5, 10423.3, 0, 176.047, 180.273, 176.046, 10.6571
0, 0.00000, 10456.3, 10706.3, 10457.4, 0, 175.83, 180.033, 175.847, 10.6568
0, 0.00000, 10489.6, 10739.3, 10491.8, 0, 175.613, 179.792, 175.648, 10.6565
0, 0.00000, 10523.2, 10772.5, 10526.5, 0, 175.396, 179.551, 175.448, 10.6563
0, 0.00000, 10556.9, 10805.9, 10561.2, 0, 175.179, 179.309, 175.248, 10.6562
0, 0.00000, 10590.8, 10839.5, 10596.2, 0, 174.961, 179.068, 175.048, 10.6561
0, 0.00000, 10624.9, 10873.3, 10631.5, 0, 174.743, 178.825, 174.848, 10.656
0, 0.00000, 10659.3, 10907.3, 10667, 0, 174.524, 178.583, 174.647, 10.6561
0, 0.00000, 10693.8, 10941.5, 10702.7, 0, 174.305, 178.34, 174.447, 10.6561
0, 0.00000, 10728.6, 10975.8, 10738.6, 0, 174.086, 178.097, 174.246, 10.6563
0, 0.00000, 10763.4, 11010.3, 10774.6, 0, 173.868, 177.855, 174.046, 10.6565
0, 0.00000, 10798.6, 11045.1, 10811.1, 0, 173.648, 177.611, 173.846, 10.6568
0, 0.00000, 10833.9, 11080.1, 10847.6, 0, 173.429, 177.367, 173.645, 10.6571
0, 0.00000, 10869.5, 11115.2, 10884.4, 0, 173.209, 177.124, 173.445, 10.6575
0, 0.00000, 10905.3, 11150.6, 10921.5, 0, 172.989, 176.88, 173.244, 10.658
0, 0.00000, 10941.3, 11186.3, 10958.9, 0, 172.769, 176.635, 173.043, 10.6586
0, 0.00000, 10977.4, 11222, 10996.3, 0, 172.549, 176.392, 172.843, 10.6592
0, 0.00000, 11013.8, 11258, 11034.1, 0, 172.329, 176.148, 172.643, 10.6599
0, 0.00000, 11050.4, 11294.2, 11072.1, 0, 172.109, 175.903, 172.443, 10.6607
0, 0.00000, 11087.3, 11330.6, 11110.3, 0, 171.888, 175.659, 172.243, 10.6616
0, 0.00000, 11124.4, 11367.3, 11148.9, 0, 171.668, 175.415, 172.043, 10.6625
0, 0.00000, 11161.7, 11404.2, 11187.7, 0, 171.447, 175.17, 171.843, 10.6636
0, 0.00000, 11199.2, 11441.2, 11226.6, 0, 171.227, 174.926, 171.644, 10.6647
0, 0.00000, 11236.9, 11478.5, 11265.8, 0, 171.007, 174.682, 171.445, 10.666
0, 0.00000, 11274.9, 11516.1, 11305.4, 0, 170.786, 174.437, 171.245, 10.6673
0, 0.00000, 11313.1, 11553.8, 11345.2, 0, 170.566, 174.193, 171.047, 10.6688
0, 0.00000, 11351.6, 11591.8, 11385.2, 0, 170.346, 173.95, 170.848, 10.6699
0, 0.00000, 11390.1, 11630, 11425.3, 0, 170.127, 173.709, 170.65, 10.6697
0, 0.00000, 11429.1, 11668.6, 11465.9, 0, 169.908, 173.467, 170.452, 10.6695
0, 0.00000, 11468.3, 11707.5, 11506.7, 0, 169.689, 173.226, 170.255, 10.6695
0, 0.00000, 11507.8, 11746.6, 11547.8, 0, 169.47, 172.984, 170.057, 10.6695
0, 0.00000, 11547.3, 11785.8, 11589.1, 0, 169.251, 172.744, 169.861, 10.6696
0, 0.00000, 11587.2, 11825.2, 11630.6, 0, 169.034, 172.504, 169.665, 10.6699
0, 0.00000, 11627.4, 11865, 11672.6, 0, 168.815, 172.264, 169.469, 10.6702
0, 0.00000, 11667.7, 11905, 11714.7, 0, 168.598, 172.025, 169.275, 10.6706
0, 0.00000, 11708.3, 11945.2, 11757.1, 0, 168.381, 171.786, 169.081, 10.6712
0, 0.00000, 11749.3, 11985.8, 11800, 0, 168.164, 171.547, 168.887, 10.6725
0, 0.00000, 11790.4, 12026.5, 11843, 0, 167.948, 171.309, 168.694, 10.6742
0, 0.00000, 11831.8, 12067.5, 11886.3, 0, 167.732, 171.072, 168.503, 10.6753
0, 0.00000, 11873.4, 12108.8, 11929.9, 0, 167.517, 170.836, 168.312, 10.6764
0, 0.00000, 11915.3, 12150.4, 11973.8, 0, 167.303, 170.6, 168.122, 10.6776
0, 0.00000, 11957.9, 12193.2, 12017.9, 0, 167.095, 170.381, 167.933, 10.6792
0, 0.00000, 12001.1, 12237, 12062.4, 0, 166.891, 170.169, 167.745, 10.6746
0, 0.00000, 12045.4, 12283.3, 12106.9, 0, 166.698, 169.983, 167.554, 10.6305
0, 0.00000, 12090, 12329.9, 12151.6, 0, 166.508, 169.806, 167.362, 10.5821
0, 0.00000, 12134.8, 12376.8, 12196.5, 0, 166.319, 169.63, 167.171, 10.5338
0, 0.00000, 12179.9, 12424.2, 12242.4, 0, 166.131, 169.456, 166.987, 10.4955
0, 0.00000, 12226.5, 12472, 12289.9, 0, 165.959, 169.285, 166.82, 10.4751
0, 0.00000, 12274.9, 12520, 12338.2, 0, 165.806, 169.116, 166.664, 10.4547
0, 0.00000, 12323.9, 12569, 12388.3, 0, 165.659, 168.949, 166.525, 10.432
0, 0.00000, 12373.2, 12618.2, 12438.8, 0, 165.514, 168.788, 166.392, 10.4094
0, 0.00000, 12422.8, 12667.8, 12489.7, 0, 165.371, 168.629, 166.262, 10.3869
0, 0.00000, 12472.7, 12717.6, 12540.8, 0, 165.23, 168.471, 166.133, 10.3645
0, 0.00000, 12523.1, 12768, 12592.5, 0, 165.09, 168.314, 166.006, 10.3421
0, 0.00000, 12573.9, 12818.7, 12644.6, 0, 164.952, 168.159, 165.88, 10.3198
0, 0.00000, 12625.4, 12869.5, 12697.1, 0, 164.821, 168.005, 165.758, 10.2948
0, 0.00000, 12677.5, 12920.7, 12750.1, 0, 164.694, 167.852, 165.639, 10.2677
0, 0.00000, 12730.7, 12972.1, 12803.7, 0, 164.576, 167.699, 165.523, 10.237
0, 0.00000, 12784.3, 13023.9, 12857.7, 0, 164.464, 167.547, 165.411, 10.2037
0, 0.00000, 12838.5, 13076.1, 12912.2, 0, 164.353, 167.397, 165.3, 10.1702
0, 0.00000, 12892.9, 13128.5, 12967, 0, 164.245, 167.248, 165.192, 10.1369
0, 0.00000, 12947.7, 13181.3, 13022.2, 0, 164.139, 167.102, 165.087, 10.1037
0, 0.00000, 13003, 13234.6, 13077.9, 0, 164.035, 166.958, 164.983, 10.0706
0, 0.00000, 13058.6, 13288.1, 13134, 0, 163.933, 166.816, 164.883, 10.0376
0, 0.00000, 13114.6, 13342.1, 13190.5, 0, 163.834, 166.677, 164.785, 10.0047
0, 0.00000, 13171.2, 13396.5, 13247.5, 0, 163.736, 166.539, 164.689, 9.97191
0, 0.00000, 13228, 13451.2, 13304.9, 0, 163.642, 166.405, 164.597, 9.93927
0, 0.00000, 13285.4, 13506.4, 13362.8, 0, 163.55, 166.272, 164.507, 9.90672
0, 0.00000, 13343.1, 13561.8, 13421.1, 0, 163.461, 166.143, 164.421, 9.87434
0, 0.00000, 13401.3, 13617.8, 13479.9, 0, 163.375, 166.016, 164.337, 9.84206
0, 0.00000, 13459.8, 13674.1, 13539.1, 0, 163.291, 165.892, 164.257, 9.80993
0, 0.00000, 13518.8, 13730.7, 13598.7, 0, 163.211, 165.771, 164.18, 9.77798
0, 0.00000, 13578.2, 13787.8, 13658.9, 0, 163.134, 165.653, 164.107, 9.74614
0, 0.00000, 13638.3, 13845.5, 13719.7, 0, 163.059, 165.538, 164.036, 9.71439
0, 0.00000, 13698.5, 13903.3, 13780.7, 0, 162.989, 165.426, 163.97, 9.68286
0, 0.00000, 13759.8, 13962.5, 13842.4, 0, 162.924, 165.325, 163.908, 9.65159
0, 0.00000, 13822, 14022.9, 13904.6, 0, 162.869, 165.238, 163.849, 9.62004
0, 0.00000, 13884.6, 14083.8, 13967.3, 0, 162.82, 165.156, 163.795, 9.58789
0, 0.00000, 13947.8, 14145.1, 14030.4, 0, 162.774, 165.079, 163.745, 9.5559
0, 0.00000, 14011.4, 14206.9, 14094, 0, 162.733, 165.005, 163.7, 9.52409
0, 0.00000, 14076.3, 14269.1, 14158.6, 0, 162.702, 164.935, 163.661, 9.49255
0, 0.00000, 14142.8, 14332.1, 14224.6, 0, 162.689, 164.87, 163.636, 9.46142
0, 0.00000, 14210.2, 14396.3, 14292.8, 0, 162.689, 164.82, 163.636, 9.42409
0, 0.00000, 14277.9, 14460.8, 14361.4, 0, 162.689, 164.774, 163.641, 9.39363
0, 0.00000, 14346.2, 14525.9, 14430.6, 0, 162.694, 164.733, 163.652, 9.36335
0, 0.00000, 14415.2, 14591.6, 14500.5, 0, 162.704, 164.696, 163.668, 9.33324
0, 0.00000, 14484.6, 14657.7, 14570.9, 0, 162.719, 164.664, 163.69, 9.30338
0, 0.00000, 14554.7, 14724.4, 14642.1, 0, 162.739, 164.638, 163.718, 9.27368
0, 0.00000, 14625.3, 14791.6, 14713.8, 0, 162.765, 164.617, 163.751, 9.24424
0, 0.00000, 14696.4, 14859.2, 14786.1, 0, 162.796, 164.601, 163.791, 9.21503
0, 0.00000, 14768.2, 14927.6, 14859.1, 0, 162.833, 164.591, 163.836, 9.186
0, 0.00000, 14840.4, 14996.2, 14932.6, 0, 162.876, 164.586, 163.888, 9.15728
0, 0.00000, 14912.6, 15064.2, 15006.8, 0, 162.914, 164.572, 163.946, 9.13514
0, 0.00000, 14984.8, 15131.3, 15082, 0, 162.955, 164.553, 164.012, 9.12424
0, 0.00000, 15055.3, 15196.9, 15155.9, 0, 162.981, 164.519, 164.072, 9.12403
0, 0.00000, 15125.8, 15262.9, 15229.8, 0, 163.005, 164.486, 164.129, 9.11615
0, 0.00000, 15195.7, 15329.4, 15303.9, 0, 163.026, 164.461, 164.187, 9.11043
0, 0.00000, 15266.5, 15396.4, 15378.2, 0, 163.051, 164.441, 164.246, 9.10711
0, 0.00000, 15337.5, 15463.5, 15452.3, 0, 163.082, 164.425, 164.306, 9.10437
0, 0.00000, 15409.1, 15531.1, 15527.1, 0, 163.121, 164.414, 164.371, 9.10238
0, 0.00000, 15481.1, 15598.9, 15602.2, 0, 163.166, 164.411, 164.445, 9.10102
0, 0.00000, 15553.8, 15667.5, 15678.2, 0, 163.218, 164.414, 164.526, 9.10038
0, 0.00000, 15627.1, 15736.6, 15754.9, 0, 163.278, 164.425, 164.616, 9.10041
0, 0.00000, 15700.9, 15806.1, 15832.1, 0, 163.346, 164.444, 164.714, 9.10115
0, 0.00000, 15775.2, 15876.2, 15910.1, 0, 163.421, 164.47, 164.821, 9.10265
0, 0.00000, 15850.3, 15946.8, 15988.8, 0, 163.505, 164.504, 164.937, 9.10516
0, 0.00000, 15925.8, 16017.9, 16068.2, 0, 163.597, 164.546, 165.063, 9.10917
0, 0.00000, 16001.8, 16089.5, 16148.2, 0, 163.697, 164.597, 165.197, 9.11404
0, 0.00000, 16078.4, 16161.6, 16228.9, 0, 163.806, 164.656, 165.342, 9.11975
0, 0.00000, 16155.7, 16234.2, 16310.3, 0, 163.924, 164.724, 165.496, 9.12634
0, 0.00000, 16233.5, 16307.4, 16392.5, 0, 164.05, 164.801, 165.66, 9.13378
0, 0.00000, 16311.7, 16381, 16475.3, 0, 164.186, 164.887, 165.835, 9.14342
0, 0.00000, 16390.6, 16455.1, 16558.9, 0, 164.33, 164.98, 166.02, 9.15592
0, 0.00000, 16470, 16529.6, 16643.2, 0, 164.484, 165.083, 166.217, 9.16919
0, 0.00000, 16550.2, 16604.9, 16728.4, 0, 164.649, 165.196, 166.424, 9.18357
0, 0.00000, 16630.8, 16680.6, 16814.2, 0, 164.823, 165.319, 166.643, 9.199
0, 0.00000, 16712.1, 16756.8, 16900.8, 0, 165.008, 165.453, 166.874, 9.21561
0, 0.00000, 16793.8, 16833.5, 16987.9, 0, 165.203, 165.597, 167.116, 9.2333
0, 0.00000, 16876, 16910.6, 17076, 0, 165.408, 165.751, 167.371, 9.2523
0, 0.00000, 16958.1, 16986.9, 17164.9, 0, 165.617, 165.901, 167.638, 9.27214
0, 0.00000, 17039, 17064.5, 17253, 0, 165.822, 166.069, 167.907, 9.28665
0, 0.00000, 17120.3, 17142, 17342.3, 0, 166.032, 166.243, 168.188, 9.30952
0, 0.00000, 17202, 17220, 17432.2, 0, 166.242, 166.417, 168.468, 9.32819
0, 0.00000, 17284.1, 17297.6, 17521.4, 0, 166.475, 166.606, 168.761, 9.35263
0, 0.00000, 17367.1, 17375.9, 17611.2, 0, 166.721, 166.806, 169.065, 9.37855
0, 0.00000, 17450.3, 17454.5, 17701.4, 0, 166.978, 167.018, 169.381, 9.40577
0, 0.00000, 17534.2, 17533.6, 17792.4, 0, 167.248, 167.243, 169.712, 9.43444
0, 0.00000, 17618.6, 17613.3, 17884.2, 0, 167.531, 167.481, 170.057, 9.46461
0, 0.00000, 17703.2, 17693.8, 17976.7, 0, 167.822, 167.734, 170.415, 9.49653
0, 0.00000, 17787.5, 17775.5, 18069.6, 0, 168.117, 168.005, 170.785, 9.5307
0, 0.00000, 17871.7, 17857.4, 18162.8, 0, 168.423, 168.289, 171.167, 9.5666
0, 0.00000, 17956.8, 17940.1, 18257.1, 0, 168.745, 168.588, 171.567, 9.60398
0, 0.00000, 18042.5, 18023.4, 18352.2, 0, 169.08, 168.902, 171.982, 9.64263
0, 0.00000, 18128.9, 18107.5, 18448.1, 0, 169.43, 169.231, 172.414, 9.68263
0, 0.00000, 18215.6, 18191.9, 18544.7, 0, 169.794, 169.574, 172.862, 9.72387
0, 0.00000, 18302.7, 18276.7, 18641.8, 0, 170.172, 169.932, 173.326, 9.7664
0, 0.00000, 18390.7, 18362.5, 18740.1, 0, 170.567, 170.307, 173.808, 9.81047
0, 0.00000, 18479.2, 18448.8, 18839.1, 0, 170.977, 170.697, 174.308, 9.85597
0, 0.00000, 18568.3, 18535.7, 18939.1, 0, 171.404, 171.104, 174.827, 9.90298
0, 0.00000, 18657.7, 18623, 19039.4, 0, 171.845, 171.526, 175.361, 9.95133
0, 0.00000, 18748.2, 18711.5, 19141.3, 0, 172.305, 171.968, 175.918, 10.0016
0, 0.00000, 18838.7, 18800, 19243.4, 0, 172.778, 172.424, 176.49, 10.0531
0, 0.00000, 18930.1, 18889.4, 19346.6, 0, 173.271, 172.899, 177.083, 10.1064
0, 0.00000, 19021.9, 18979.4, 19450.6, 0, 173.78, 173.392, 177.696, 10.1614
0, 0.00000, 19114.4, 19070, 19555.5, 0, 174.306, 173.902, 178.329, 10.2181
0, 0.00000, 19207.5, 19161.3, 19661.3, 0, 174.851, 174.431, 178.982, 10.2766
0, 0.00000, 19301.4, 19253.5, 19768.2, 0, 175.415, 174.98, 179.658, 10.3371
0, 0.00000, 19395.1, 19345.6, 19875.2, 0, 175.999, 175.553, 180.365, 10.4014
0, 0.00000, 19489.4, 19438.4, 19983.1, 0, 176.595, 176.136, 181.077, 10.4653
0, 0.00000, 19584.6, 19532.2, 20092.4, 0, 177.212, 176.741, 181.815, 10.5314
0, 0.00000, 19680.3, 19626.5, 20202.3, 0, 177.847, 177.365, 182.573, 10.5994
0, 0.00000, 19777.2, 19722.2, 20313.9, 0, 178.506, 178.013, 183.359, 10.67
